id,name,street_address,postal_code,latitude,longitude,city_id,category_id,stars,review_count,is_open,delivery,takeout,dinein,outdoor_seating,drivethrough,good_for_working_on_laptop,solo_dining,wheelchair_friendly,alcohol_beverage,healthy_food,fast_comfort_food,braille_menu,all_you_can_eat,coffee,dancing,catering,counter_service,pay_ahead,seating,breakfast,lunch,dinner,dessert,casual,romantic,formal,trendy,with_reservation,usually_a_wait,quick_visit,black_owned,women_led,veteran_led,entertainment,live_entertainment,lgbtq_friendly,fast_service,fireplace,rooftop_seating,sports,college_students,family_friendly,groups,locals,tourists,kids_friendly,wi_fi,bar_onsite,cash_only,checks,credit_cards,debit_cards,nfc_mobile_payments,recycling
nationalmari260887801426,National Marine Suppliers, 2800 SW 2nd Ave,33315,26.0887201,-80.1426488,10,[42],4.4,38,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nativehealth287052815110,Native Health And Juice Bar, 1466 Rock Springs Rd,32712,28.7052515,-81.5110158,65,[36],4.6,14,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nativesxxxxx260068803458,3Natives, 14812 Pines Blvd,33027,26.0068005,-80.3458598,11,[55],4.8,28,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
nativesxxxxx268551800569,3Natives, 12216 US-1,33408,26.8551628,-80.0569703,292,[55],4.1,138,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
nativesxxxxx268915801027,3Natives, 4601 Military Trail #107,33458,26.891541,-80.102779,62,[55],4.5,128,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
nativesxxxxx269357801350,3Natives, 6671 W Indiantown Rd #51,33458,26.935733,-80.1350562,62,[55],4.0,74,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
nativesxxxxx269577800841,3 Natives, 251 US-1,33469,26.9577599,-80.0841293,433,[55],4.5,118,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
nativesxxxxx274341824261,3Natives, 11577 E State Rd 70,34202,27.4341643,-82.42619599999999,72,[55],4.8,38,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
nativesxxxxx281863805943,3Natives, 1024 Florida A1A #106,32937,28.1863367,-80.5943939,322,[55],4.5,18,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0
nativesxxxxx304420843367,3Natives, 3020 W Pensacola St,32304,30.4420385,-84.33677689999999,9,[55],4.2,88,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
naturaeatery257906801927,Natura Eatery, 75 NE 16th St,33132,25.7906932,-80.1927566,2,[55],4.8,48,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
naturalchick257526803671,Natural Chicken Grill, 1675 SW 107th Ave,33165,25.7526811,-80.36712539999999,2,[56],3.4,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
naturalchick257595804190,Natural Chicken Grill, 13800 SW 8th St,33184,25.759547,-80.4190467,2,[27],2.7000000000000006,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
naturaldetox280328824117,Natural Detox Nutrition Shoppe, 4202 E Busch Blvd STE 8,33617,28.0328083,-82.41170559999999,3,[32],4.2,14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naturalgreen301017815187,Natural Greens: Gyros & Salads, 70 Durbin Pavilion Dr,32259,30.10179,-81.5187419,1,[37],4.5,27,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
naturalkitch304486843073,Natural Kitchen ( poke bowl and bubble tea), 1525 W Tennessee St #205,32304,30.4486582,-84.30732599999999,9,"[32, 2, 6, 10, 55]",4.5,18,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
naturalresta256980801632,100% Natural Restaurant, 180 Crandon Blvd # 101-102,33149,25.6980186,-80.16322579999999,266,[37],4.2,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
naturalretai280507827359,Natural Retail Group Inc, 30555 US Hwy 19 N,34684,28.050757,-82.735902,61,[55],4.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naturalvapel286660814166,Natural Vape LLC, 851 FL-436 #1011,32714,28.666041,-81.416665,88,[40],4.9,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
naturalwelln271874824870,Natural Wellness Organics, 698 S Tamiami Trail,34229,27.1874993,-82.4870936,443,[55],5.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
naturesfoodp280138827880,Nature's Food Patch Market & Café, 966 Douglas Ave Unit 106,34698,28.0138639,-82.7880972,119,[55],4.3,78,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
naturesfueli285085811548,Nature's Fuel Inc. Smoothie & Juice Bar, 13001 Founders Square Dr,32828,28.5085636,-81.1548093,4,[55],4.8,65,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
naturesgarde261721818007,Nature's Garden of Naples, 2089 Tamiami Trail N,34102,26.1721417,-81.800792,211,[55],4.5,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naturesgarde289233812973,"Nature's Garden Natural Health Foods, Inc", 2405 Enterprise Rd,32763,28.9233232,-81.2973825,259,[55],4.5,28,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
naturesgarde292846810571,Nature's Garden, 58 W Granada Blvd,32174,29.2846519,-81.0571377,90,[55],4.8,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natureshealt279347822854,Nature's Health Foods Inc, 301 S Parsons Ave,33511,27.9347383,-82.2854617,22,[55],4.8,18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natureshealt307242861149,Nature's Health Food Store, 188 FL-83,32433,30.7242445,-86.1149038,420,[55],5.0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naturesjuice283561806924,Nature's Juice & Brew, 99 S Plumosa St,32952,28.3561478,-80.69242559999999,126,[37],4.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
naturesremed260978801314,Nature's Remedy Shop, 1855 Cordova Rd,33316,26.0978271,-80.1314889,10,"[32, 55]",4.7,38,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
naturesstore282902826770,Nature's Storehouse, 9131 Little Rd,34654,28.2902719,-82.6770092,228,[55],4.4,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naturestable277730826367,Nature's Table DTSP [SPC Downtown Campus], 163 3rd St N,33701,27.7730815,-82.63675289999999,5,"[31, 60, 55, 47]",4.4,68,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
naturestable278578827989,Nature's Table Seminole [SPC UP Building], 9200 113th St,33772,27.8578322,-82.798974,217,[55],4.1,16,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
naturestable278737827603,Nature's Table Bardmoor, 8787 Bryan Dairy Rd,33777,27.8737457,-82.7603714,40,"[32, 47, 49, 55, 24]",4.4,56,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
naturestable279559825235,Natures Table, 1511 N Westshore Blvd #150,33607,27.9559413,-82.5235235,3,"[27, 60, 55, 31]",3.7,7,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
naturestable279641825683,Nature's Table, 2701 N Rocky Point Dr,33607,27.9641116,-82.56837329999999,3,"[24, 55]",4.5,32,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
naturestable279652827354,Nature's Table Clearwater [SPC ES Building], 2465 Drew St,33765,27.9652391,-82.7354682,21,"[32, 24, 60, 55]",3.7,28,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
naturestable279797825531,Nature's Table Cafe, 4110 George Rd Suite 140,33634,27.9797361,-82.55314369999999,3,[55],3.9,28,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naturestable280949812744,Nature's Table, 229 Florida's Turnpike,34739,28.0949121,-81.27441139999999,55,[55],2.6,17,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
naturestable284157814731,Nature's Table Cafe, 6675 Westwood Blvd #130,32821,28.4157394,-81.4731741,4,[55],4.6,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
naturestable284278813142,Nature's Table, 1 Jeff Fuqua Blvd,32827,28.4278958,-81.31427599999999,4,[55],2.5,97,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
naturestable285437813788,Nature's Table Cafe, 111 N Orange Ave,32801,28.5437024,-81.3788009,4,[55],4.0,25,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
naturestable286298813971,Nature's Table, 2600 Lake Lucien Dr #103,32751,28.629854,-81.39710749999999,218,[55],3.9,8,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
naturestable288258817840,Nature's Table, US-441 #0088,34788,28.8258426,-81.78409549999999,135,[55],4.1,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natureswayca263846800987,Nature's Way Cafe, 3731 FAU Boulevard #10,33431,26.3846142,-80.0987157,28,[55],3.7999999999999994,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natureswayca264613800733,Nature's Way Cafe, 20 W Atlantic Ave,33444,26.461377,-80.0733182,54,[37],4.1,18,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
natureswayju269326800789,Nature's Way Jupiter, A-2 St,33477,26.9326272,-80.07891959999999,62,"[32, 55]",4.1,66,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
naughtynoodl280193827742,Naughty Noodle, 1140 Main St #2,34698,28.0193828,-82.7742379,119,[37],3.9,24,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
nauticalspir284072806806,Nautical Spirits Bar & Grill, 2700 Harbortown Dr,32952,28.4072724,-80.68065709999999,126,[40],4.1,17,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
nautiparroto264903818447,Nauti Parrot Oasis, 17200 S Tamiami Trail,33908,26.4903405,-81.844763,30,[37],4.2,8,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
nautitimesea287894826056,Nauti Time Seafood n Wings, 10317 W Yulee Dr,34448,28.7894806,-82.6056539,674,[37],4.7,108,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
nawtyhoggbbq262450817721,Nawty Hogg BBQ - Vanderbilt, 2355 Vanderbilt Beach Rd Suite 116,34109,26.2450178,-81.77215729999999,211,[30],4.2,27,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0
naylorseafoo272430808289,Naylor Seafood, 124 SE Park St,34972,27.2430312,-80.82893229999999,448,[41],4.2,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nazagourmetx260281801687,Naza Gourmet, 1940 N 30th Rd #320,33021,26.028152,-80.16879399999999,12,[17],4.9,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
nbacityxxxxx284730814678,NBA City, 6068 Universal Blvd,32819,28.4730563,-81.4678285,4,[37],3.7999999999999994,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neapolitango262140817704,Neapolitan Gourmet, 5415 Airport-Pulling Rd,34109,26.2140493,-81.77040029999999,211,[19],4.7,105,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neattastingr302844860276,NEAT Tasting Room & Bottle Shop, 11 North Castle Harbour Dr,32461,30.284469,-86.027603,214,[40],4.3,54,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
nectarlabkav261768817991,🥇 Nectar Lab Kava Bar, 2500 Tamiami Trail N Suite 112,34103,26.1768857,-81.799163,211,"[40, 55]",5.0,438,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0
nectarlabkav264875817895,🥇 Nectar Lab Kava Bar, 9902 Gulf Coast Main St Unit D 145,33913,26.4875556,-81.7895518,30,"[40, 55]",5.0,96,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
needapitaxxx261300801452,Needa’ Pita, 115 NW 6th St,33311,26.1300528,-80.1452134,10,[49],5.0,4,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
negrilontheg260076802106,Negril on the Green Hollywood, 315 SW 62nd Ave,33024,26.0076251,-80.2106498,12,[37],3.5,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
negroniclubh258316803775,Negroni Club House Doral Isles, 10929 NW 69th St,33178,25.831675,-80.3775701,2,[37],4.1,8,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
neighborsart290269813041,Neighbors Artisan Taqueria, 112 W Georgia Ave,32720,29.0269574,-81.30413779999999,96,[14],4.0,58,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
neighborsfoo268032800736,Neighbor's Food Mart, 1205 10th St,33403,26.8032598,-80.0736659,360,[37],4.2,8,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
neilsjamaica259947802646,Neil's Jamaican Restaurant, 8971 Pembroke Rd,33025,25.9947632,-80.2646804,14,[18],4.7,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nekoramenxxx289018812864,Neko Ramen, 2845 Enterprise Rd,32763,28.9018673,-81.286422,259,[37],4.7,67,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
nekterjuiceb282049826646,Nekter Juice Bar, 3236 Little Rd,34655,28.2049713,-82.6646329,216,"[31, 55]",4.3,38,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
nekterjuiceb296523823407,Nekter Juice Bar, 1404 W University Ave Ste 30,32603,29.6523086,-82.3407771,13,"[31, 55]",4.1,25,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
nekterjuiceb304487843111,Nekter Juice Bar, 1801 W Tennessee St,32304,30.4487608,-84.3111313,9,"[31, 55]",3.9,17,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
nellystasteo266488819883,Nelly's Taste of Greece, 290 Nicholas Pkwy NW #22,33991,26.6488742,-81.9883146,7,"[49, 27]",4.3,33,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
neloresteakh285952813505,Nelore Steakhouse, 115 E Lyman Ave,32789,28.5952065,-81.35053839999999,142,"[38, 39, 45, 17, 52, 30]",3.7,35,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
nemosportsba261565816989,Nemo Sports Bar, 8525 Radio Rd,34104,26.156553,-81.69893929999999,211,"[40, 28]",4.0,46,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
nemossportsb265347817870,Nemo's Sports Bistro, 14513 Global Pkwy,33913,26.534784,-81.7870988,30,[40],4.3,8,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
neneskitchen262115817993,Nene's Kitchen, 975 Pine Ridge Rd,34108,26.2115756,-81.7993942,211,[37],4.4,28,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nenitasasian296290823388,NENITAS ASIAN BAR AND GRILL, 2445 SW 13th St,32608,29.6290068,-82.3388962,13,[37],4.8,106,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0
neomayaxxxxx303350871326,Neomaya, 35 Via De Luna Dr,32561,30.335016,-87.13261059999999,75,[24],4.8,36,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
neosblenders257275802409,Neo's Blender Smoothie Shop, 2895 McFarlane Rd Bay C,33133,25.7275952,-80.2409972,2,[55],4.6,14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
neptunefishm266225800573,Neptune Fish Market, 531 N Dixie Hwy,33460,26.6225945,-80.0573447,95,[41],4.2,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nestxxxxxxxx290276813043,NEST, 104 Artisan Alley,32720,29.0276539,-81.3043873,96,[40],5.0,24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
