id,name,postal_code,latitude,longitude,city_id,category_id,stars,review_count,address,is_open,delivery,takeout,outdoor_seating,drivethrough,wheelchair_friendly,alcohol_beverage,dancing,catering,counter_service,seating,dogs_allowed,bike_parking,parking,breakfast,lunch,dinner,dessert,casual,romantic,formal,trendy,with_reservation,live_entertainment,groups,kids_friendly,wifi,bar_onsite,credit_cards
halofarmxxxx402447747514,Halo Farm,8648.0,40.2447676,-74.7514687,659,[48],4.5,193,970 Spruce St,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
halongbaythe278922827844,Ha Long Bay & The Spot,33771.0,27.8922183377,-82.784407837,40,[5],4.0,91,"10500 Ulmerton Rd, Ste 288",1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
halongbayxxx280198827493,Ha Long Bay,34698.0,28.0198391,-82.749349,119,[1],3.5,73,2192 Main St,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
halsfabulous396327861578,Hal's Fabulous Vegas Bar & Grille,46142.0,39.6327939,-86.1578868,844,[37],4.0,45,1133 N State Rd 135,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
hamburgerhil280686823747,Hamburger Hill Family Restaurant,33637.0,28.068654,-82.374724,156,[37],1.5,28,13418 Telecom Dr,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
hamburgermar279266823172,Hamburger Mary's,33511.0,27.9266065,-82.3172514,22,[37],3.0,38,2016 Town Center Blvd,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
hamburgermar279605824413,Hamburger Mary's,33605.0,27.960592,-82.4413659,3,[14],3.5,269,1600 E 7th Ave,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
hamburgermar279610824414,Hamburger Mary's Pub House,33605.0,27.961071,-82.441487,3,[48],4.0,31,1600 E 8th Ave,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
hamburgermar280350827388,Hamburger Mary's,33761.0,28.0350472,-82.7388576,21,[37],3.5,208,28910 US Hwy 19N,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1
hammersteinb279274827947,HammerStein Brewing,33770.0,27.9274895,-82.7947455,40,[48],4.5,12,1158 7th St NW,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hamptonsmark396057861930,Hampton's Market,46142.0,39.605717,-86.1930865,844,[48],4.0,21,4800 W Smith Valley Rd,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hamptonstati280012824508,Hampton Station,33604.0,28.001226,-82.4508954,3,"[48, 26, 27]",4.0,140,5921 N Nebraska Ave,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
handelshomem396023861598,Handel's Homemade Ice Cream,46142.0,39.6023215,-86.1598086,844,[48],4.5,39,902 N State Rd 135,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
handrolledci280350826543,Handrolled Cigars,34677.0,28.0350219,-82.6543489,261,[48],3.0,13,4058 Tampa Rd,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
handsonsweet279450825018,Hands On Sweets,33609.0,27.9450574,-82.5018429,3,[48],4.5,11,"3601 W Kennedy Blvd, Ste E",1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hangookmartx279957825601,Hangook Mart,33634.0,27.9957444,-82.5601533,3,[48],3.5,15,7030 W Hillsborough Ave,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hanilkwankor280255825705,Han Il Kwan Korean Restaurant,33615.0,28.025503,-82.570526,3,[3],3.5,10,8104 W Waters Ave,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
hankscatfish280283825055,Hank's Catfish & BBQ,33614.0,28.0283417,-82.5055852,3,[37],3.5,238,8546 N Dale Mabry Hwy,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
hanwayxxxxxx279266827891,Han Way,33770.0,27.9266636,-82.789154,40,"[1, 4, 10, 48, 29]",4.0,25,1135 Missouri Ave N,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
haowahchines278670827294,HAO Wah Chinese Restaurant,33782.0,27.8670664,-82.7294457,76,[1],2.5,69,10454 66th St N,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
haowahchines279276825063,Hao Wah Chinese Restaurant,33629.0,27.9276541,-82.5063009,3,"[1, 5]",3.5,186,1713 S Dale Mabry Hwy,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
happiwokxxxx280209827646,Happi Wok,34698.0,28.020959,-82.764682,119,[1],3.0,22,1252 County Rd 1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
happiwokxxxx280719824293,Happi Wok,33613.0,28.0719763,-82.4293113,3,[1],3.5,20,13606 University Plz,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
happycactusm280511827803,Happy Cactus Mexican Cocina,34698.0,28.0511835262,-82.7803348274,119,"[52, 14]",4.5,88,"2676 Bayshore Blvd, Ste H",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
happychinaxx280669827633,Happy China,34683.0,28.0669513,-82.763349,61,"[1, 28, 47]",4.0,35,1314 Tampa Rd,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
happycowfroz281821823529,Happy Cow Frozen Yogurt,33543.0,28.1821815606,-82.35290312,50,[48],4.5,78,1646 Bruce B Downs Blvd,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
happycrabxxx279956824354,Happy Crab,33610.0,27.9956016656,-82.4354496908,3,[28],4.5,5,"2115 E Hillsborough Ave, Ste 3",1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
happydoughxx281884823492,Happy Dough,33543.0,28.1884707412,-82.3492885086,50,[48],3.5,8,28211 Paseo Dr,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
happyendingf279216821169,Happy Ending Food Truck,33567.0,27.9216909,-82.116955,104,"[48, 27, 6]",5.0,10,,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
happyfishxxx279753824862,Happy Fish,33607.0,27.9753864,-82.4862712,3,"[17, 28, 52]",4.5,541,4046 N Armenia Ave,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
happyhangarc282183823709,Happy Hangar Cafe,33559.0,28.218338,-82.370928,159,[37],4.0,143,4241 Birdsong Blvd,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1
happysalmonx279906826925,Happy Salmon,34695.0,27.9906338558,-82.6925381273,237,"[48, 2, 10]",4.5,98,500 Main St,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
happysbayoub280155827868,Happy's Bayou Bites,34698.0,28.015515,-82.786851,119,[28],4.5,172,431 Skinner Blvd,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
happywokiixx399272753336,Happy Wok II,19064.0,39.9272601,-75.333647,374,[1],4.0,20,182 Saxer Ave,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
harboritacan279902826927,Harborita Cantina,34695.0,27.990211,-82.692724,237,[14],2.5,52,519 2nd St S,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
harborsidegr279227824112,Harborside Grill,33619.0,27.922712,-82.411258,3,[37],4.5,8,4103 Causeway Blvd,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
harborsidesu277278824737,Harborside Suites at Little Harbor,33570.0,27.7278462581,-82.4737018484,141,[18],3.0,69,536 Bahia Beach Blvd,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
hardeesxxxxx277156824334,Hardee's,33570.0,27.7156168317,-82.4334446269,141,[37],3.0,17,402 S Tamiami Trail,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
hardeesxxxxx279373822532,Hardee's,33594.0,27.9373226997,-82.2532072996,110,[37],2.0,24,1909 State Rd 60 E,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
hardeesxxxxx279955825124,Hardee's,33614.0,27.9955205,-82.512474,3,[37],2.5,27,4116 W Hillsborough Ave,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
hardeesxxxxx280014823017,Hardee's,33584.0,28.0014655,-82.3017057,370,[37],2.0,21,11705 E US Hwy 92,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
hardeesxxxxx282296822128,Hardee's,33541.0,28.2296382,-82.2128748,201,[37],2.5,14,36502 State Rd 54,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
hardeesxxxxx282377823640,Hardee's,33544.0,28.237795911,-82.3640743908,50,[48],2.5,16,27320 Wesley Chapel Blvd,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
hardeesxxxxx282792827182,Hardee's,34668.0,28.2792439822,-82.7182487771,562,[37],2.0,18,8407 US Hwy 19,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
hardeesxxxxx362559867150,Hardee's,37115.0,36.2559678,-86.7150264,599,[37],1.5,10,650 Gallatin Pike S,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hardeesxxxxx364954868793,Hardee's,37172.0,36.4954161068,-86.8793363689,374,[37],2.0,9,2002 Memorial Blvd,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
hardrockcafe279816825344,Hard Rock Cafe,33607.0,27.981638,-82.534459,3,[37],3.0,107,4100 George J Bean Pkwy,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
hardrockcafe279935823710,Hard Rock Cafe,33610.0,27.993508,-82.37102,3,[37],3.5,108,5223 Orient Rd,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1
harleysgourm280122827893,Harley's Gourmet Popcorn & Cider Shoppe,34698.0,28.0122003,-82.7893449,119,[48],4.5,21,316 Main St,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harmonyplaza282829827169,Harmony Plaza Restaurant,34668.0,28.282974,-82.716926,562,"[49, 14]",4.0,5,11836 US Hwy 19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
haroldseltze279610827160,Harold Seltzers Steakhouse,33759.0,27.9610325,-82.7160438,21,"[48, 28]",3.5,61,2930 Gulf To Bay Blvd,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
haroldseltze282946827114,Harold Seltzer's Steakhouse,34668.0,28.294644,-82.711403,562,[28],3.5,176,"9409 US Hwy 19, Ste 493",1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
harpoonharry279426824560,Harpoon Harry's Crab House,33602.0,27.9426145325,-82.4560263122,3,"[48, 28, 47]",3.5,248,225 S Franklin St,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
harpsoftrini281876826857,Harps Of Trinity Irish Pub And Grill,34655.0,28.187632,-82.685717,216,[23],4.0,46,7813 Mitchell Blvd,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
harrssurftur280675827250,Harr's Surf & Turf Market Inc,34684.0,28.0675269,-82.7250507,61,[48],2.0,34,3235 Tampa Rd,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
harrywaughde279318824827,Harry Waugh Dessert Room,33606.0,27.9318624,-82.4827004,3,[48],4.5,51,1208 S Howard Ave,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
harvestbowle280027824590,Harvest Bowl Eatery & Market,33604.0,28.002703,-82.4590917,3,[32],4.0,101,6109 N Florida Ave,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
harveststati280250824878,Harvest Station,33614.0,28.025,-82.48781,3,[48],4.5,31,2712 W Waters Ave,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
harveyssandw280797827376,Harvey's Sandwich & Salads,34684.0,28.0797134942,-82.73766179,61,[37],4.5,68,33839 US Hwy 19 N,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
harveysthstr278004826377,Harvey's 4th Street Grill,33704.0,27.8004957,-82.6377002,5,[37],4.0,163,3121 4th St N,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
hatsoffbarbe280135827077,Hat's Off Barbershop,33761.0,28.013558,-82.7077635,21,[37],4.5,13,"2519 Mcmullen Booth Rd, Ste 208",1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
hattiescafea281269825008,Hattie's Cafe and Beanery,33548.0,28.1269692,-82.5008361,159,[37],4.5,66,17695 N Dale Mabry Hwy,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
hattricksxxx279448824569,Hattricks,33602.0,27.9448659,-82.4569758,3,[27],4.0,650,107 S Franklin St,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1
havanabluesp280844825412,Havana Blue Sports Bar & Restaurant,33625.0,28.0844548633,-82.541224225,3,"[18, 52]",2.0,5,5319 Ehrlich Rd,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
havanadreame282040826430,Havana Dreamers Cafe,34655.0,28.2040994,-82.6430057,216,"[48, 18]",4.5,145,"3104 Town Ave, Ste 107",1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1
havanagrillx362582867134,Havana Grill,37115.0,36.2582557,-86.7134176,599,[18],4.5,7,505 Gallatin Pike S,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
havanaharrys278801828312,Havana Harry's,33774.0,27.8801269531,-82.8312225342,40,"[48, 18]",4.0,77,13932 Walsingham Rd,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
havanaharrys278808828348,Havana Harry's Market &  Cafe,33774.0,27.8808246609,-82.834875114,40,"[48, 18, 47]",4.0,64,"14219 Walsingham Rd, Ste A",1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
havanaharrys278983827618,Havana Harry's 2,33771.0,27.8983776888,-82.7618191349,40,[18],3.5,24,1999 Starkey Rd,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
havanavillag279456825059,Havana Village Sandwich Shop,33609.0,27.9456144,-82.5059053,3,[18],3.0,72,120 N Dale Mabry Hwy,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
havanaxxxxxx279664825003,Havana 86,33607.0,27.9664914204,-82.5003168378,3,[18],4.0,46,3434 W Columbus Dr,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haveliindian280641825053,Haveli Indian Kitchen,33618.0,28.0641195,-82.5053544,3,"[8, 7]",4.0,143,12908 N Dale Mabry Hwy,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
havenxxxxxxx279335824827,Haven,33606.0,27.9335369,-82.482729,3,[37],4.0,372,2208 W Morrison Ave,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1
hawkersasian277713826515,Hawkers Asian Street Food,33705.0,27.7713253,-82.6515935,5,"[1, 2, 6, 10, 47]",4.0,1202,1235 Central Ave,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1
hawkeyepizza281432822910,Hawkeye Pizza,33647.0,28.143208,-82.291094,3,"[26, 19]",2.5,50,10865 Cross Creek Blvd,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
hawkeyesnewy280837824591,Hawkeye's New York Style Pizza,33613.0,28.0837736,-82.4591233,3,"[19, 26, 27]",4.5,54,14835 N Florida Ave,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
hawknhogxxxx279392822860,Hawk N Hog,33510.0,27.9392063,-82.2860844,22,"[26, 19]",4.0,20,140 N Parsons Ave,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
hazeicecream278032828035,Haze Ice Cream,33708.0,27.8032588,-82.8035666,534,"[32, 48]",4.5,298,15231 Gulf Blvd,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
healthisweal402206747599,Health is Wealth Restaurant and Juice Bar,8608.0,40.2206794424,-74.7599324584,659,"[32, 48]",4.0,11,242 E State St,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
healthyblend402195747662,Healthy Blend Cafe,8608.0,40.2195449,-74.7662219,659,[48],3.5,8,25 S Warren St,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
healthyhempo277708826503,Healthy Hemp Outlet,33705.0,27.77089,-82.65035,5,[48],5.0,5,"1114 Central Ave, Unit 2",1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
healthyhutma277412827516,Healthy Hut Market & Cafe,33706.0,27.7412936,-82.7516655,364,"[32, 48]",2.0,5,595 Corey Ave,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
healthynfres279361825028,Healthy N Fresh Cafe,33609.0,27.9361062,-82.5028742,3,[48],5.0,238,3648 Henderson Blvd,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1
heartofoakpu403247750619,Heart of Oak Pub,18912.0,40.3247752,-75.0619588,503,[19],4.0,43,2559 Bogarts Tavern Rd,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
heavenlyhers279428823238,Heavenly Hershey'S Ice Cream,33511.0,27.942854,-82.32386,22,[48],3.5,23,2494 W Brandon Blvd,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
hectorsmexic279957824247,Hector's Mexican Food,33610.0,27.995775,-82.42476,3,[37],4.0,17,3120 E Hillsborough Ave,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heightsmeatm278932822678,Heights Meat Market,33596.0,27.893237,-82.2678117,110,[48],5.0,7,1019 E Bloomingdale Ave,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
heightsmeatm279817824591,Heights Meat Market,33603.0,27.9817847554,-82.459100967,3,[48],5.0,24,4001 N Florida Ave,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
heightsmelts279597824599,Heights Melts,33602.0,27.9597371,-82.4599701,3,[48],3.5,7,1701 N Franklin St,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
heightspizza280163824598,Heights Pizza,33604.0,28.0163318,-82.459811,3,"[32, 26, 52]",3.5,133,7504 N Florida Ave,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1
heightsseafo280055824593,Heights Seafood,33604.0,28.0055767876,-82.4593311111,3,"[48, 28, 29]",4.5,95,6421 N Florida Ave,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
helenshotchi362998866949,Helen's Hot Chicken,37115.0,36.29982,-86.69494,599,[28],2.5,72,"1915 Gallatin Park N, Ste 105",1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
hellasbakery281521827610,Hellas Bakery & Pita,34689.0,28.1521183,-82.7610945,164,"[48, 28]",4.0,22,307 Roosevelt Blvd,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hellasrestau281553827618,Hellas Restaurant,34689.0,28.1553911,-82.761866723,164,"[48, 49, 47]",4.5,1368,785 Dodecanese Blvd,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1
hellersseafo402513751346,Heller's Seafood Market,18976.0,40.2513474021,-75.13466916,249,"[48, 28]",4.0,19,"1380 Easton Rd, Ste 6",1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
hellosunshin281471827546,Hello Sunshine Cafe,34689.0,28.1471054443,-82.7546182385,164,[32],4.5,7,212 E Tarpon Ave,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
hemingwayscu279614824638,Hemingway’s Cuban Kitchen,33602.0,27.9614635337,-82.4638057559,3,[18],3.5,15,1910 N Ola Ave,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hengsthaicui399143753469,Heng's Thai Cuisine,19064.0,39.9143482,-75.3469341,374,"[32, 4]",3.5,143,1156 Baltimore Pike,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
hennesseysxx280366826578,Hennessey's,34677.0,28.036653,-82.657843,261,[37],3.5,19,3980 Tampa Rd,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
henryschicag280744827388,Henry's Chicago Style,34684.0,28.0744399,-82.7388442,61,"[48, 26]",4.0,38,33135 US Hwy 19 N,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
heritageamer281806824642,Heritage American Bistro,33549.0,28.1806098,-82.464208,159,[48],5.0,7,"1532 Land O' Lakes Blvd, Ste H",0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
hernandobeac284896826510,Hernando Beach Tropical Grille,34607.0,28.489677,-82.651001,632,[28],4.0,106,4139 Shoal Line Blvd,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1
herschelsscr282502827189,Herschel's Scratch Kitchen,34652.0,28.2502924046,-82.71893341090001,228,[37],4.5,67,5749 Main St,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
hertascreper277872827849,Herta's Creperie Cafe,33708.0,27.7872935,-82.7849168,534,[37],4.5,12,13045 Gulf Blvd,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
hewparlorcho280060827913,HEW Parlor & Chophouse,34698.0,28.006031,-82.7913136,119,[37],4.0,89,453 Edgewater Dr,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
heygiantlitt279166825063,Hey Giant! Little Biscuits,33629.0,27.9166503,-82.5063638,3,[48],4.5,13,3201 S Dale Mabry Hwy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heygiantxxxx280079824593,Hey Giant,33604.0,28.0079298,-82.4593,3,[48],4.5,52,6607 Florida Ave,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
heymoncaribb279572822704,Hey Mon Caribbean Cooking Magic,33510.0,27.957200692,-82.2704063706,22,"[48, 18]",3.5,9,1213 Kingsway Rd,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
hgcoalfiredp402306751394,HG Coal Fired Pizza - Warrington,18976.0,40.230626277,-75.1394690573,249,"[26, 19]",3.5,41,626 Easton Rd,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
hibachibuffe278410827014,Hibachi Buffet,33781.0,27.841036,-82.701424,76,"[1, 28, 47]",2.5,58,7610 49th St N,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
hibachibuffe279612827356,Hibachi Buffet at Clearwater FL,33765.0,27.9612237817,-82.7356099314,21,[1],2.0,15,2456 Gulf To Bay Blvd,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
