id,name,street_address,postal_code,latitude,longitude,city_id,stars,review_count,is_open
amigosmexica266393800877,Amigos Mexican-Spanish Restaurant II, 1754 S Congress Ave,33461,26.6393094,-80.0877802,155,4.4,154,1
amigosorigin285555812035,Amigos Original Tex Mex Restaurant, 749 N Alafaya Trail,32828,28.5555785,-81.2035318,4,3.8,28,1
amillascafex258458803065,A 90 Millas Café, 2676 W 12th Ave,33010,25.8458733,-80.3065771,8,4.6,18,1
amimanerares266603819553,A Mi Manera Restaurant, 954 NE Pine Island Rd D,33909,26.660356,-81.955385,7,4.7,378,1
amishpretzel285364817325,Amish Pretzel Shop, 2409 S Hwy 27,34711,28.5364583,-81.7325199,85,4.7,38,1
amitiecafexx263948800797,Amitie Cafe, 301 NE 51st St #100,33431,26.3948736,-80.07973,28,4.4,28,1
ammeridacoff279978824024,Ammerida Coffee @5508, 5508 N 50th St #24,33610,27.9978258,-82.4024283,3,4.9,8,1
amnesiapubgr284937825415,Amnesia Pub & Grill, 4235 Mariner Blvd,34609,28.4937699,-82.5415913,20,3.8,24,1
amocoxxxxxxx257324803740,Amoco, 11001 SW 40th St,33165,25.7324676,-80.3740466,2,5.0,2,1
amongtheflow264385820666,Among The Flowers, 2003 Periwinkle Way,33957,26.4385265,-82.0666332,429,4.9,8,1
amoregourmet261003802680,Amore Gourmet Pizza, 8906 W State Rd 84,33324,26.1003821,-80.2680233,25,4.4,218,1
amorejuicege257651801927,Amore Juice & Gelato, 901 S Miami Ave,33131,25.765108,-80.192788,2,4.9,18,1
amorettorist258901801838,Amoretto Ristorante, 738 NE 125th St,33161,25.8901299,-80.1838013,66,5.0,5,1
amostavernxx281104816182,Amos Tavern, 200 US-17,33844,28.1104507,-81.6182157,116,4.0,38,1
amseafoodand278066826715,A&M SEAFOOD AND MORE, 2805 38th Ave N,33713,27.8066882,-82.6715948,5,5.0,16,1
amsterdamfal257044802881,Amsterdam Falafelshop, 5835 FL-986,33143,25.704485,-80.2881333,2,4.6,317,1
amsterdamfal257881801319,Amsterdam Falafelshop, 1522 Washington Ave,33139,25.7881197,-80.1319683,45,4.8,26,1
amyskitchena280688824436,AMY'S KITCHEN AND FOOD MART, 1441 E Fletcher Ave,33612,28.068871,-82.4436311,3,3.7,117,1
amysrestaura288347823297,Amy's Restaurant American & Italian Restaurant & Bar, 104 US Hwy 41 S,34450,28.8347988,-82.3297779,382,2.6,26,1
anacaprionpo257479802588,Anacapri On Ponce, 2530 Ponce de Leon,33134,25.747992,-80.258865,86,4.3,13,1
ananashookah280783824600,Ananas Hookah Lounge, 14506 N Florida Ave,33613,28.0783792,-82.4600157,3,4.4,76,1
anapazcakesx257872803696,Ana Paz Cakes, 1460 NW 107th Ave D,33172,25.7872695,-80.3696707,2,4.4,74,1
anasrestaura272119818600,Ana's Restaurant, 161 S Brevard Ave,34266,27.2119268,-81.8600029,383,4.8,14,1
anastasiabil298599812832,Anastasia Billiard Room, 1957 A1A S,32080,29.8599815,-81.2832515,253,4.5,145,1
anchorinnxxx260324802158,Anchor Inn, 6389 Sheridan St,33024,26.0324386,-80.2158857,12,3.8,8,1
ancientcityb298918813129,Ancient City Brunch Bar, 210 St George St c3,32084,29.891897,-81.3129043,253,4.6,25,1
andaluciatap269595800867,Andalucía Tapas Bar & Restaurant, 187 Tequesta Dr,33469,26.959573,-80.0867536,62,4.9,86,1
andersonreim299064813062,Anderson Reimer Sandbar, Florida,32084,29.9064778,-81.3062977,253,5.0,1,1
andersonroad280022825280,Anderson Road Cafe, 6002 Anderson Rd,33634,28.0022879,-82.5280188,3,4.5,287,1
andfishkitch262486800860,AND Fish Kitchen + Bar, 1200 N Ocean Blvd,33062,26.2486804,-80.0860117,23,2.7,18,1
andreasxxxxx273031825282,Andrea's, 2085 Siesta Dr #1,34239,27.303188,-82.5282276,70,4.8,84,1
andresbelgia279851828271,Andre's Belgian Waffles, 22 Bay Esplanade,33767,27.9851239,-82.8271086,21,4.0,14,1
andyscabanax245516818025,Andy's Cabana, 308 Petronia St,33040,24.5516282,-81.8025168,171,4.9,8,1
andyslatinfo264810800657,Andy's Latin Food, 1601 N Federal Hwy,33483,26.4810935,-80.0657595,54,4.9,106,1
andyspizzeri257005804476,Andy's Pizzeria, 15725 SW 72nd St #158,33193,25.7005004,-80.44767,2,4.6,126,1
andyssusiest261060817494,Andy's Susie's Too & AJ's Ice Cream, 4392 Thomasson Dr,34112,26.1060388,-81.7494793,211,4.7,8,1
anejococinar303222816736,Anejo Cocina Riverside, 220 Riverside Ave #103,32202,30.3222064,-81.6736602,1,4.6,75,1
angelaskitch289760812996,Angela's Kitchen, 3014 S Woodland Blvd,32724,28.9760405,-81.2996871,96,4.4,35,1
angelasresta292068810308,Angela's Restaurant Supplies, 711 W International Speedway Blvd,32114,29.2068535,-81.0308378,38,4.7,35,1
angelasresta299104813203,Angela's Restaurant Supplies, 185 San Marco Ave,32084,29.9104148,-81.3203449,253,4.6,28,1
angelicaspiz286079813916,Angelica's Pizza Parlor, 820 Lee Rd,32810,28.6079327,-81.3916194,4,4.3,13,1
angelinasita279370822588,Angelina's Italian Restaurant & Pizzeria, 1713 E Brandon Blvd,33594,27.93707,-82.2588814,110,1.0,2,1
angelinosita283886826704,Angelino's Italian Bistro Bar & Pizzaria, 15925 US-19,34667,28.3886134,-82.6704564,327,3.9,48,1
angelospizza269178823286,Angelo's Pizza, 2611 Placida Rd,34224,26.9178939,-82.3286673,215,4.6,35,1
angelospizza281212807009,Angelo's Pizza, 4540 W Eau Gallie Blvd,32934,28.1212942,-80.700972,36,4.2,48,1
angelospizza292346810141,Angelo's Pizza House, 504 Seabreeze Blvd,32118,29.2346909,-81.0141719,38,2.4,96,1
angelossouth262475818027,Angelo's Southern Grill, 8795 Tamiami Trail N,34108,26.2475757,-81.8027292,211,4.8,96,1
angelroquesp266379801117,Angel Roque's Place Piano Restaurant, 2650 S Military Trail,33415,26.6379697,-80.1117565,18,4.4,18,1
angelsbbqfri288305818871,Angel's BBQ & Fried Chicken, 1322 Citrus Blvd,34748,28.830565,-81.8871854,135,4.5,15,1
angelscaribb260111801899,Angel's Caribbean Cafe, 116 N 46th Ave,33021,26.0111254,-80.1899986,12,4.3,18,1
angelserotic279030827275,Angels Erotic Lounge, 14411 US-19,33764,27.903037,-82.727594,21,4.2,73,1
angelskaraok282309827291,Angel's Karaoke Store, 4924 US-19,34652,28.2309987,-82.7291813,228,5.0,17,1
angelslobste283318815833,Angel's Lobster & Seafood Buffet, 7300 W Irlo Bronson Memorial Hwy,34747,28.3318229,-81.5833672,43,2.0,18,1
angelssoulfo288113817311,Angel's Soul Food & BBQ, 390 W Burleigh Blvd,32778,28.8113635,-81.7311995,198,4.1,50,1
angelsxxxxxx278000826799,Angels, 3080 US-19,33713,27.8000171,-82.6799403,5,3.9,13,1
angiesepicur257985802034,Angie's Epicurean, 2222 NW 5 Ave,33127,25.7985931,-80.2034373,2,4.8,18,1
angieslatink284445814258,Angie's Latin Kitchen, 8273 S John Young Pkwy,32819,28.4445299,-81.4258942,4,4.8,18,1
angiesplacex280485818596,Angie's Place, 4836 US-92,33801,28.0485522,-81.8596844,19,4.5,35,1
anglerscover259585815108,Angler's Cove Restaurant and Bar, 25000 Tamiami Trail E,34114,25.9585556,-81.5109,211,4.2,158,1
anglersriver291642815243,Anglers Riverside Retreat, 55522 Front St,32102,29.1642614,-81.5243087,725,4.5,74,1
angrybullsal274479804620,Angry Bull Saloon, 13490 Orange Ave,34945,27.4479621,-80.4620255,82,4.4,48,1
animallovers262718801981,Animal Lovers Society Shoppe & Cafe, 5482 W Sample Rd,33073,26.27186,-80.1981776,67,4.8,8,1
anitasmexica267061800801,Anita's mexican food, 2118 Okeechobee Blvd,33409,26.706136,-80.0801962,18,5.0,1,1
anitassandca271123824666,Anitas Sandcastle, 2000 Tarpon Center Dr,34285,27.112355,-82.4666334,152,4.4,18,1
ankarreurope257467803521,Ankarr European Pastry Shop & Restaurant, 9714 SW 24th St,33155,25.7467091,-80.3521373,2,3.4,68,1
annasdelixxx274547825768,Anna's Deli, 4816 14th St W,34207,27.4547701,-82.5768864,72,4.4,8,1
annaspizzapo272617803873,Annas Pizza Port St Lucie, 1282 SW Gatlin Blvd,34953,27.2617141,-80.3873022,6,4.3,45,1
annastellaca277754826330,AnnaStella Cajun Bistro, 300 Beach Dr NE #128,33701,27.7754953,-82.633016,5,4.0,5,1
annastrattor292338810165,Anna's Trattoria Italian, 304 Seabreeze Blvd,32118,29.2338777,-81.0165451,38,4.4,245,1
annasveganpl280598805935,Anna’s Vegan Plate, 3200 Dixie Hwy NE #9,32905,28.0598691,-80.5935756,15,5.0,116,1
annatawineba277755826322,Annata Wine Bar, 300 Beach Dr NE #128,33701,27.7755612,-82.6322857,5,4.7,713,1
annavincenzo263683801289,Anna Vincenzo's,nan,33431,26.3683064,-80.1289321,28,2.9,8,1
annemariebak263765800768,Anne Marie Bakery Pizza Cafe, 2831 N Federal Hwy,33431,26.376575,-80.0768464,28,4.6,8,1
anniebsbeefn268598822987,ANNIE B'S Beef N Booze, 8501 Placida Rd,33946,26.8598123,-82.2987342,58,3.8,11,1
anniespizzax262869802776,Annie's Pizza, 11348 Wiles Rd,33076,26.2869735,-80.2776048,16,4.6,408,1
annteaguesla285417813777,Ann Teague's Lamp Supply, 22 S Magnolia Ave,32801,28.5417305,-81.3777693,4,4.4,28,1
annymbeautyb284163814421,"Anny-M Beauty - Brows, Lashes and Training", 10381 Orangewood Blvd,32821,28.4163686,-81.4421822,4,4.9,228,1
anotherbroke305654842162,Another Broken Egg, 3500 Kinhega Dr,32312,30.5654899,-84.216245,9,3.4,7,1
anthonysdeli279296827962,"Anthony's Deli, Pizzeria, and Bakery", 1435 Clearwater Largo Rd N,33770,27.929633,-82.796242,40,4.6,128,1
anthonyseafo260036802074,Anthony Seafoods,nan,33083,26.0036571,-80.207455,12,3.7,3,1
anthonysital272814825320,Anthony's Italian Deli and Eatery, 4944 S Tamiami Trail,34231,27.2814368,-82.5320062,70,4.9,47,1
anthonyspizz283399814154,Anthony's Pizza LLC, 1166 W Osceola Pkwy,34741,28.3399944,-81.4154176,43,4.0,26,1
anthonysviet261815802683,Anthony's Vietnamese Restaurant & Bar, 4579 N Pine Island Rd,33351,26.1815633,-80.2683202,31,3.7,3,1
anticamareri258486801728,Antica Mare Ristorante, 7999 NE Bayshore Ct,33138,25.8486066,-80.1728122,2,4.8,34,1
anticapizzer257681801931,Antica Pizzeria del Luna Park, 601 S Miami Ave,33131,25.768197,-80.193129,2,4.6,26,1
antillescuis285808814776,Antilles Cuisine, 2798 N Hiawassee Rd,32818,28.5808026,-81.4776656,4,3.7,138,1
antmanscrazy292141810210,Antman's Crazy Kitchen, 112 Bay St,32114,29.214165,-81.021064,38,4.6,108,1
antojitosbor279363823023,Antojitos Boricuas, 1747 W Brandon Blvd,33511,27.9363023,-82.3023441,22,3.7,38,1
antojitoscat286067812943,Antojitos Catrachos movil, 7050 Aloma Ave,32792,28.6067092,-81.2943341,142,3.9,78,1
antojitosdel283335815167,Antojitos Del Caribe, 5811 W Irlo Bronson Memorial Hwy,34746,28.3335938,-81.5167575,43,3.5,8,1
antojitosdel284885813975,Antojitos de la abuela, 5022 S Orange Blossom Trl,32839,28.488552,-81.397506,4,5.0,2,1
antojitosdes280583817852,Antojitos de Salinas, 123 Magnolia Ave,33823,28.058355,-81.7852169,208,4.0,1,1
antojitosdes307582865693,Antojitos De Socorro, 147 Main St,32536,30.7582039,-86.569382,146,4.9,28,1
antojitosktr258030802071,Antojitos Ktrasho's, 2817 NW 7th Ave,33127,25.8030184,-80.2071725,2,3.8,4,1
antojitosmex257123804182,Antojitos Mexicanos Tenorio, 13856 SW 56th St,33175,25.7123028,-80.4182899,2,5.0,1,1
antojitosmex261047802004,Antojitos Mexicanos, 3943 Davie Blvd,33312,26.1047467,-80.2004082,10,3.4,66,1
antojitosmex262614801179,Antojitos Mexicanos, 2491 N Dixie Hwy,33064,26.2614556,-80.1179234,23,3.7,86,1
antojitosmex268338810940,Antojitos Mexico Lindo, 299 nw Avenue I,33471,26.833836,-81.094021,708,4.4,28,1
antojitosmex278794825062,Antojitos Mexicanos, 6118 S Dale Mabry Hwy,33611,27.8794164,-82.5062741,3,4.2,35,1
antojitostog262058801565,Antojitos To Go by Annies Bakery, 6303 Powerline Rd,33309,26.2058471,-80.1565451,10,4.6,116,1
antojitosyma261808817099,Antojitos Y Mas, 4981 Golden Gate Pkwy,34116,26.1808803,-81.7099249,211,4.5,88,1
antojosboric282125814410,Antojos Boricuas II, 2914 Pleasant Hill Rd,34746,28.2125042,-81.4410276,43,3.8,26,1
antojosperua258212802855,Antojos Peruanos, 261 Westward Dr STE 105,33166,25.8212361,-80.2855501,287,4.7,16,1
antonellaspi285979812848,Antonella's Pizzeria University, 7591 University Blvd,32792,28.5979384,-81.2848954,142,4.8,28,1
antoninospiz261238803599,Antonino's Pizzeria & Restaurant, 15964 W State Rd 84,33326,26.1238519,-80.3599958,31,4.0,48,1
antoninospiz283034813499,Antonino's Pizza, 2312 Fortune Rd,34744,28.3034408,-81.3499185,43,3.6,26,1
antoniopizza283324814821,Antonio Pizza, 4980 W Irlo Bronson Memorial Hwy,34746,28.3324146,-81.4821555,43,1.0,2,1
antoniosarto285569813121,Antonio Sartori's, 5649 E Colonial Dr,32807,28.5569262,-81.3121154,4,1.0,3,1
antonioshous284947814611,Antonio's House of Pizza, 4626 S Kirkman Rd,32811,28.4947971,-81.461119,4,4.0,437,1
antoniosnewy296449816066,Antonio's New York Style Pizza, 164 US-17,32131,29.6449881,-81.6066413,333,4.5,58,1
antoniospizz298561812667,Antonio’s Pizza at the Beach, 378 A1A Beach Blvd,32080,29.856182,-81.2667279,253,4.1,18,1
antoniossout266327800888,Antonio's South Ristorante, 3001 S Congress Ave,33461,26.6327062,-80.0888703,155,3.6,5,1
antoniovitto281981805963,Antonio & Vittoria Italian Taven, 586 Florida A1A,32937,28.198129,-80.5963951,322,5.0,7,1
antoniovitto281981805966,Antonio & Vittoria Italian Tavern, 586 Florida A1A,32937,28.1981185,-80.5966015,322,4.6,98,1
anytimecafex258469802598,Any Time Cafe, 2691 E 11th Ave,33013,25.8469744,-80.2598999,8,3.8,15,1
anzobocarato263693802025,Anzo - Boca Raton, 20642 FL-7,33498,26.3693717,-80.2025238,28,4.6,118,1
aokfishmarke254680804772,A-ok Fish Market, 225 S Krome Ave,33030,25.4680692,-80.4772467,42,4.0,28,1
aokxxxxxxxxx282340821801,A.O.K, 38444 5th Ave,33542,28.2340207,-82.180115,201,4.9,15,1
apalachicola297295849850,Apalachicola Ice Company, 252 Water St,32320,29.7295474,-84.9850248,640,4.7,172,1
aparisnailba263480800846,A Paris Nail Bar, 100 Plaza Real S ste j,33432,26.3480923,-80.0846151,28,4.8,86,1
aperfectpiex296566824104,A Perfect Pie, 6419 W Newberry Rd,32605,29.6566951,-82.410412,13,3.4,18,1
apexatsevenx274518813584,Apex at Seven, 150 Midway Dr,33870,27.4518508,-81.3584603,316,4.0,18,1
apizzeriaxxx282465812522,A1 Pizzeria, 1561 E Irlo Bronson Memorial Hwy,34771,28.2465651,-81.2522172,55,4.3,3,1
apnagrillxxx280556824402,Apna Grill, 1730 E Fowler Ave,33612,28.0556718,-82.4402187,3,4.2,37,1
apnapunjabin283446814868,Apna Punjab Indian Restaurant Kissimmee, 3260 Vineland Rd #106,34746,28.344673,-81.486889,43,3.4,53,1
apolloniagri272811825320,Apollonia Grill - Landings Sarasota, 4956 S Tamiami Trail,34231,27.2811903,-82.532002,70,4.4,138,1
apouchyresta259275802005,Apouchy Restaurant, 16614 N Miami Ave,33162,25.9275487,-80.2005693,97,4.2,15,1
appetitescaf303176816585,Appetites Cafe & Catering, 815 S Main St #105,32207,30.3176971,-81.6585164,1,4.3,18,1
appleanniesx304097872128,Apple Annie's, 130 E Government St,32502,30.4097956,-87.2128769,75,4.5,16,1
applebeesgri260321803608,Applebee’s Grill + Bar, 6670 Dykes Rd,33331,26.0321833,-80.3608727,387,3.4,48,1
applebeesman258683803781,Applebee's Management Office, 10505 NW 112th Ave #12,33178,25.8683931,-80.3781307,772,3.0,2,1
applebeesxxx264371800675,Applebee's, 1720 S Federal Hwy,33483,26.4371585,-80.0675735,54,4.1,8,1
applebeesxxx276648815157,Applebees,nan,33825,27.6648274,-81.5157535,342,3.0,2,1
appleberries279992821386,Apple Berries Restaurant, 1701 S Alexander St Suite 108,33566,27.9992353,-82.1386617,104,3.5,86,1
appleloungex280176817604,Apple Lounge, 2803 Recker Hwy,33880,28.0176167,-81.760461,71,4.5,588,1
appleseedorc283718815494,Appleseed Orchard, Walt Disney World Resort,32836,28.3718076,-81.5494164,4,4.0,2,1
applespiceju285477814177,Apple Spice Junction, 3249 Old Winter Garden Rd,32805,28.547739,-81.4177909,4,4.6,128,1
appliancesre278033826727,Appliances & restaurant equipment, 3436 Morris St N,33713,27.803378,-82.67272,5,4.8,17,1
appstappsspo281017826925,Apps & Tapps Sports Bar And Grill, 36221 E Lake Rd S,34685,28.1017039,-82.692579,61,4.2,92,1
aprilsddsalo281860827390,April's DD Saloon, 1838 US-19,34690,28.1860266,-82.7390325,195,4.4,149,1
aqchophouseb259409801205,AQ Chop House by Il Mulino, 17875 Collins Ave,33160,25.9409635,-80.1205349,194,4.0,24,1
aquabestseaf256726803682,Aquabest Seafood LLC, 10711 SW 104th St,33176,25.6726543,-80.3682638,2,5.0,1,1
aquafinzonxx281902825405,Aquafinz on 54, 16553 Pointe Village Dr,33558,28.1902165,-82.5405103,159,3.6,24,1
arabiannight284192814651,Arabian Nights Restaurant & Hookah Lounge Orlando, 6427 Westwood Blvd,32821,28.4192565,-81.4651034,4,4.2,87,1
ararooftoppo303915863250,Ara Rooftop Pool & Lounge, 1 Grand Sandestin Blvd,32550,30.3915668,-86.3250361,367,4.3,4,1
araxiburgerx259411801477,Araxi Burger, 17861 Biscayne Blvd,33160,25.941148,-80.1477556,111,4.3,114,1
arbysxxxxxxx262104817688,Arby's, 2436 Pine Ridge Rd,34109,26.2104429,-81.7688647,211,4.1,522,1
arbysxxxxxxx280908819748,Arby's, 3770 US Hwy 98 N,33809,28.0908281,-81.9748232,19,2.1,48,1
arbysxxxxxxx288108813336,Arby's, 4659 FL-46,32771,28.8108264,-81.3336178,57,2.1,7,1
arbysxxxxxxx302863815301,Arby's, 11190 Beach Blvd,32246,30.2863353,-81.5301137,1,4.1,588,1
arbysxxxxxxx304008872769,Arby's, 800 N Navy Blvd,32507,30.4008352,-87.2769051,75,3.8,18,1
arcademonste273176825779,Arcade Monsters Lido Beach, 326 John Ringling Blvd,34236,27.3176064,-82.5779294,70,4.9,258,1
arcadiaoriol272137818627,Arcadia Orioles, 150 Polk Ave,34266,27.2137966,-81.8627624,383,4.5,65,1
archandlinep281009827390,Arch and Line Palm Harbor, 36133 US Hwy 19 N,34684,28.1009341,-82.7390729,61,4.9,137,1
archedeyebro286285813190,Arched Eyebro Place, 1455 FL-436 #145,32707,28.628596,-81.3190972,139,4.6,238,1
archeesxxxxx304195833000,Archees, 123 State Hwy 255,32059,30.4195712,-83.3000407,599,4.3,3,1
ardenskountr302889817225,Arden's Kountry Kitchen, 4555 St Johns Ave,32210,30.2889422,-81.7225181,1,3.9,26,1
arenasburger257830801901,Arena's Burger Bar, 900 Biscayne Blvd Suite R101B,33132,25.783089,-80.190133,2,3.9,8,1
arepaburgerf296189823820,Arepa Burger Food Truck, 3845 SW Archer Rd,32608,29.6189026,-82.382097,13,4.6,87,1
arepakingdom283700813678,Arepa Kingdom, 13466 Landstar Blvd,32824,28.3700876,-81.3678255,4,4.2,17,1
arepapointfo258321803377,Arepa Point Food Truck, 6475 NW 87th Ave,33178,25.832147,-80.3377241,2,4.9,98,1
arepasandsan257881801319,arepas and sand wish, 1522 Washington Ave,33139,25.7881197,-80.1319683,45,4.7,256,1
arepasantaba255944804349,Arepa Santa Barbara, 14955 SW 186th St,33187,25.5944502,-80.4349339,2,4.5,24,1
arepasdondef278271823307,Arepas Donde Flor, 11815 US-301,33578,27.827113,-82.3307496,26,4.8,58,1
arepaselcaca284619814516,Arepas El Cacao, 5368 International Dr,32819,28.4619361,-81.4516497,4,3.7,88,1
arepashouseg284020814047,Arepa's House & Grill, 11220 S Orange Blossom Trl,32837,28.4020345,-81.4047161,4,4.6,48,1
arepaslagran285424813766,arepas la gran caracas, 65 E Central Blvd,32801,28.5424044,-81.3766149,4,5.0,8,1
arepasmacita255984803508,Arepas Macita, 9822 SW 184th St,33157,25.5984116,-80.3508601,94,4.7,3,1
arepasmaniax260105803046,Arepasmanía, 11401 Pines Boulevard #512 Pembroke Lakes,33026,26.0105841,-80.3046474,11,4.3,45,1
arepasoorigi258266803614,Arepaso Original, 10191 NW 58th St,33178,25.826659,-80.3614149,46,4.1,8,1
arepasrestau260305804082,9 Arepas Restaurant, 19491 Sheridan Street Laguna Isles,33332,26.0305082,-80.4082405,387,4.4,58,1
arepassantab284611813659,Arepas Santa Bárbara la Original, 7125 S Orange Ave,32809,28.461164,-81.3659354,4,4.1,44,1
arepasymucho256302804269,Arepas Y Mucho Mas, 14431 Country Walk Dr,33186,25.6302388,-80.4269104,2,4.5,118,1
arepaworldfo286073812097,Arepa World Food And Drink, 12226 Corporate Blvd Suite 118,32817,28.6073552,-81.2097239,4,4.8,114,1
areperalanue286055813991,Arepera la Nueva, 1200 Lee Rd,32810,28.6055752,-81.3991931,4,3.8,8,1
arerecubancu255872804790,Arere Cuban Cuisine, 19100 SW 177th Ave,33187,25.5872524,-80.4790656,2,5.0,1,1
arestaurants301908815649,A 1 Restaurant Supply & Equipment, 9456 Philips Hwy Suite #2,32256,30.1908072,-81.564998,1,4.3,18,1
arganadinerh274953814416,Argana Diner ( Halal & Mediterranean Food ), 115 W Center Ave,33870,27.4953507,-81.4416871,316,4.9,46,1
argentangogr260102801438,Argentango Grill, 1822 S Young Cir,33020,26.010268,-80.143816,12,2.1,8,1
argentinaste258103803160,Argentina Steak House, 7369 NW 36th St,33166,25.8103473,-80.3160084,2,3.0,18,1
argentineste263801800768,Argentine Steakhouse by La Rural Boca, 3249 N Federal Hwy,33431,26.3801162,-80.0768687,28,4.7,58,1
argorestaura259874801257,ARGO Restaurant, 2351 E Hallandale Beach Blvd,33009,25.9874181,-80.1257498,100,3.5,228,1
ariahookahba284508814662,Aria Hookah & Bar, 6203 W Sand Lake Rd d1,32819,28.4508079,-81.4662099,4,4.4,128,1
arianakabobg303239815194,Ariana Kabob & Grill, 10916 Atlantic Blvd #6,32225,30.3239629,-81.5194612,1,4.7,58,1
arielseafood303949864996,Ariel Seafoods, 419 Mountain Dr,32541,30.3949448,-86.4996151,270,4.0,5,1
arigataisush258900801620,Arigatai Sushi, 1817 NE 123rd St,33181,25.8900551,-80.1620118,66,4.7,223,1
arigatojapan278050827289,ARIGATO JAPANESE STEAK HOUSE, 3600 66th St N,33710,27.8050407,-82.7289243,5,3.6,8,1
arioxxxxxxxx259286817288,Ario, 400 S Collier Blvd,34145,25.9286768,-81.7288702,247,3.9,68,1
arlingtoncyb303443815888,Arlington Cyber City, 2055 Rogero Rd,32211,30.3443459,-81.5888835,1,4.0,8,1
